trade_id,side,size,price,time
913104405,sell,0.00021796,90839.87,2025-11-29 22:47:32.824004+00:00
913104406,sell,0.0001566,90839.87,2025-11-29 22:47:33.082403+00:00
913104407,buy,0.00059848,90839.86,2025-11-29 22:47:33.085847+00:00
913104408,sell,0.00021787,90839.87,2025-11-29 22:47:33.357466+00:00
913104409,sell,1.1e-07,90839.87,2025-11-29 22:47:33.375185+00:00
913104410,sell,0.00337832,90839.87,2025-11-29 22:47:33.929540+00:00
913104411,sell,0.001,90839.87,2025-11-29 22:47:35.523452+00:00
913104413,buy,0.00022666,90835.86,2025-11-29 22:47:39.381670+00:00
913104412,buy,1.3e-05,90839.6,2025-11-29 22:47:39.381670+00:00
913104412,buy,1.3e-05,90839.6,2025-11-29 22:47:39.381670+00:00
913104413,buy,0.00022666,90835.86,2025-11-29 22:47:39.381670+00:00
913104414,buy,1.3e-05,90835.5,2025-11-29 22:47:39.382129+00:00
913104414,buy,1.3e-05,90835.5,2025-11-29 22:47:39.382129+00:00
913104416,buy,2.857e-05,90831.4,2025-11-29 22:47:43.488299+00:00
913104415,buy,1.3e-05,90831.4,2025-11-29 22:47:43.488299+00:00
913104417,buy,1.453e-05,90828.44,2025-11-29 22:47:43.488299+00:00
913104415,buy,1.3e-05,90831.4,2025-11-29 22:47:43.488299+00:00
913104417,buy,1.453e-05,90828.44,2025-11-29 22:47:43.488299+00:00
913104416,buy,2.857e-05,90831.4,2025-11-29 22:47:43.488299+00:00
913104417,buy,1.453e-05,90828.44,2025-11-29 22:47:43.488299+00:00
913104416,buy,2.857e-05,90831.4,2025-11-29 22:47:43.488299+00:00
913104417,buy,1.453e-05,90828.44,2025-11-29 22:47:43.488299+00:00
913104418,sell,1.23e-05,90827.41,2025-11-29 22:47:45.090790+00:00
913104420,sell,0.02336298,90827.43,2025-11-29 22:47:45.090790+00:00
913104419,sell,0.00110127,90827.41,2025-11-29 22:47:45.090790+00:00
913104418,sell,1.23e-05,90827.41,2025-11-29 22:47:45.090790+00:00
913104418,sell,1.23e-05,90827.41,2025-11-29 22:47:45.090790+00:00
913104419,sell,0.00110127,90827.41,2025-11-29 22:47:45.090790+00:00
913104420,sell,0.02336298,90827.43,2025-11-29 22:47:45.090790+00:00
913104421,sell,0.00848709,90828.44,2025-11-29 22:47:45.090790+00:00
913104421,sell,0.00848709,90828.44,2025-11-29 22:47:45.090790+00:00
913104419,sell,0.00110127,90827.41,2025-11-29 22:47:45.090790+00:00
913104420,sell,0.02336298,90827.43,2025-11-29 22:47:45.090790+00:00
913104421,sell,0.00848709,90828.44,2025-11-29 22:47:45.090790+00:00
913104421,sell,0.00848709,90828.44,2025-11-29 22:47:45.090790+00:00
913104420,sell,0.02336298,90827.43,2025-11-29 22:47:45.090790+00:00
913104418,sell,1.23e-05,90827.41,2025-11-29 22:47:45.090790+00:00
913104419,sell,0.00110127,90827.41,2025-11-29 22:47:45.090790+00:00
913104422,buy,0.00022666,90827.4,2025-11-29 22:47:49.039180+00:00
913104424,buy,0.01100995,90826.95,2025-11-29 22:47:49.039180+00:00
913104423,buy,1.3e-05,90827.3,2025-11-29 22:47:49.039180+00:00
913104422,buy,0.00022666,90827.4,2025-11-29 22:47:49.039180+00:00
913104424,buy,0.01100995,90826.95,2025-11-29 22:47:49.039180+00:00
913104423,buy,1.3e-05,90827.3,2025-11-29 22:47:49.039180+00:00
913104422,buy,0.00022666,90827.4,2025-11-29 22:47:49.039180+00:00
913104424,buy,0.01100995,90826.95,2025-11-29 22:47:49.039180+00:00
913104423,buy,1.3e-05,90827.3,2025-11-29 22:47:49.039180+00:00
913104422,buy,0.00022666,90827.4,2025-11-29 22:47:49.039180+00:00
913104423,buy,1.3e-05,90827.3,2025-11-29 22:47:49.039180+00:00
913104424,buy,0.01100995,90826.95,2025-11-29 22:47:49.039180+00:00
913104426,buy,0.00108778,90826.51,2025-11-29 22:47:49.354209+00:00
913104425,buy,0.00109219,90826.51,2025-11-29 22:47:49.354209+00:00
913104426,buy,0.00108778,90826.51,2025-11-29 22:47:49.354209+00:00
913104425,buy,0.00109219,90826.51,2025-11-29 22:47:49.354209+00:00
913104426,buy,0.00108778,90826.51,2025-11-29 22:47:49.354209+00:00
913104425,buy,0.00109219,90826.51,2025-11-29 22:47:49.354209+00:00
913104426,buy,0.00108778,90826.51,2025-11-29 22:47:49.354209+00:00
913104425,buy,0.00109219,90826.51,2025-11-29 22:47:49.354209+00:00
913104427,buy,0.01101006,90826.06,2025-11-29 22:47:49.354532+00:00
913104427,buy,0.01101006,90826.06,2025-11-29 22:47:49.354532+00:00
913104427,buy,0.01101006,90826.06,2025-11-29 22:47:49.354532+00:00
913104427,buy,0.01101006,90826.06,2025-11-29 22:47:49.354532+00:00
913104428,buy,0.00028108,90823.46,2025-11-29 22:47:50.022420+00:00
913104428,buy,0.00028108,90823.46,2025-11-29 22:47:50.022420+00:00
913104428,buy,0.00028108,90823.46,2025-11-29 22:47:50.022420+00:00
913104428,buy,0.00028108,90823.46,2025-11-29 22:47:50.022420+00:00
913104429,sell,5.45e-05,90823.47,2025-11-29 22:47:50.650686+00:00
913104429,sell,5.45e-05,90823.47,2025-11-29 22:47:50.650686+00:00
913104429,sell,5.45e-05,90823.47,2025-11-29 22:47:50.650686+00:00
913104429,sell,5.45e-05,90823.47,2025-11-29 22:47:50.650686+00:00
913104430,buy,0.00161277,90823.46,2025-11-29 22:47:51.896663+00:00
913104430,buy,0.00161277,90823.46,2025-11-29 22:47:51.896663+00:00
913104430,buy,0.00161277,90823.46,2025-11-29 22:47:51.896663+00:00
913104430,buy,0.00161277,90823.46,2025-11-29 22:47:51.896663+00:00
913104431,buy,0.00119661,90823.2,2025-11-29 22:47:51.900638+00:00
913104431,buy,0.00119661,90823.2,2025-11-29 22:47:51.900638+00:00
913104432,buy,1.3e-05,90823.2,2025-11-29 22:47:51.900638+00:00
913104432,buy,1.3e-05,90823.2,2025-11-29 22:47:51.900638+00:00
913104431,buy,0.00119661,90823.2,2025-11-29 22:47:51.900638+00:00
913104431,buy,0.00119661,90823.2,2025-11-29 22:47:51.900638+00:00
913104432,buy,1.3e-05,90823.2,2025-11-29 22:47:51.900638+00:00
913104432,buy,1.3e-05,90823.2,2025-11-29 22:47:51.900638+00:00
913104433,buy,0.00081197,90822.48,2025-11-29 22:47:51.920421+00:00
913104433,buy,0.00081197,90822.48,2025-11-29 22:47:51.920421+00:00
913104434,buy,0.00033875,90822.48,2025-11-29 22:47:51.920421+00:00
913104434,buy,0.00033875,90822.48,2025-11-29 22:47:51.920421+00:00
913104433,buy,0.00081197,90822.48,2025-11-29 22:47:51.920421+00:00
913104434,buy,0.00033875,90822.48,2025-11-29 22:47:51.920421+00:00
913104433,buy,0.00081197,90822.48,2025-11-29 22:47:51.920421+00:00
913104434,buy,0.00033875,90822.48,2025-11-29 22:47:51.920421+00:00
913104435,sell,4.36e-05,90821.2,2025-11-29 22:47:52.002870+00:00
913104435,sell,4.36e-05,90821.2,2025-11-29 22:47:52.002870+00:00
913104435,sell,4.36e-05,90821.2,2025-11-29 22:47:52.002870+00:00
913104435,sell,4.36e-05,90821.2,2025-11-29 22:47:52.002870+00:00
913104436,sell,2.125e-05,90821.2,2025-11-29 22:47:52.123760+00:00
913104436,sell,2.125e-05,90821.2,2025-11-29 22:47:52.123760+00:00
913104436,sell,2.125e-05,90821.2,2025-11-29 22:47:52.123760+00:00
913104436,sell,2.125e-05,90821.2,2025-11-29 22:47:52.123760+00:00
913104437,buy,0.00014509,90821.19,2025-11-29 22:47:52.201479+00:00
913104437,buy,0.00014509,90821.19,2025-11-29 22:47:52.201479+00:00
913104437,buy,0.00014509,90821.19,2025-11-29 22:47:52.201479+00:00
913104437,buy,0.00014509,90821.19,2025-11-29 22:47:52.201479+00:00
913104439,buy,0.0110107,90820.74,2025-11-29 22:47:53.002100+00:00
913104439,buy,0.0110107,90820.74,2025-11-29 22:47:53.002100+00:00
913104438,buy,0.0002677,90821.19,2025-11-29 22:47:53.002100+00:00
913104438,buy,0.0002677,90821.19,2025-11-29 22:47:53.002100+00:00
913104439,buy,0.0110107,90820.74,2025-11-29 22:47:53.002100+00:00
913104438,buy,0.0002677,90821.19,2025-11-29 22:47:53.002100+00:00
913104438,buy,0.0002677,90821.19,2025-11-29 22:47:53.002100+00:00
913104439,buy,0.0110107,90820.74,2025-11-29 22:47:53.002100+00:00
913104442,buy,0.00025192,90816.65,2025-11-29 22:47:53.860254+00:00
913104442,buy,0.00025192,90816.65,2025-11-29 22:47:53.860254+00:00
913104440,buy,1.3e-05,90819.1,2025-11-29 22:47:53.860254+00:00
913104441,buy,0.00022666,90817.19,2025-11-29 22:47:53.860254+00:00
913104442,buy,0.00025192,90816.65,2025-11-29 22:47:53.860254+00:00
913104440,buy,1.3e-05,90819.1,2025-11-29 22:47:53.860254+00:00
913104441,buy,0.00022666,90817.19,2025-11-29 22:47:53.860254+00:00
913104440,buy,1.3e-05,90819.1,2025-11-29 22:47:53.860254+00:00
913104441,buy,0.00022666,90817.19,2025-11-29 22:47:53.860254+00:00
913104440,buy,1.3e-05,90819.1,2025-11-29 22:47:53.860254+00:00
913104441,buy,0.00022666,90817.19,2025-11-29 22:47:53.860254+00:00
913104442,buy,0.00025192,90816.65,2025-11-29 22:47:53.860254+00:00
913104443,buy,0.00055,90816.65,2025-11-29 22:47:53.893741+00:00
913104443,buy,0.00055,90816.65,2025-11-29 22:47:53.893741+00:00
913104443,buy,0.00055,90816.65,2025-11-29 22:47:53.893741+00:00
913104443,buy,0.00055,90816.65,2025-11-29 22:47:53.893741+00:00
913104444,buy,0.00055,90816.65,2025-11-29 22:47:54.272472+00:00
913104444,buy,0.00055,90816.65,2025-11-29 22:47:54.272472+00:00
913104444,buy,0.00055,90816.65,2025-11-29 22:47:54.272472+00:00
913104444,buy,0.00055,90816.65,2025-11-29 22:47:54.272472+00:00
913104445,buy,0.00688,90816.65,2025-11-29 22:47:54.358953+00:00
913104445,buy,0.00688,90816.65,2025-11-29 22:47:54.358953+00:00
913104445,buy,0.00688,90816.65,2025-11-29 22:47:54.358953+00:00
913104445,buy,0.00688,90816.65,2025-11-29 22:47:54.358953+00:00
913104446,buy,6.27e-06,90816.65,2025-11-29 22:47:54.363004+00:00
913104446,buy,6.27e-06,90816.65,2025-11-29 22:47:54.363004+00:00
913104446,buy,6.27e-06,90816.65,2025-11-29 22:47:54.363004+00:00
913104446,buy,6.27e-06,90816.65,2025-11-29 22:47:54.363004+00:00
913104447,buy,1.3e-05,90815.0,2025-11-29 22:47:54.363448+00:00
913104447,buy,1.3e-05,90815.0,2025-11-29 22:47:54.363448+00:00
913104447,buy,1.3e-05,90815.0,2025-11-29 22:47:54.363448+00:00
913104447,buy,1.3e-05,90815.0,2025-11-29 22:47:54.363448+00:00
913104450,buy,1.3e-05,90802.7,2025-11-29 22:47:54.366894+00:00
913104449,buy,1.3e-05,90806.8,2025-11-29 22:47:54.366894+00:00
913104448,buy,1.3e-05,90810.9,2025-11-29 22:47:54.366894+00:00
913104452,buy,0.00021762,90800.0,2025-11-29 22:47:54.366894+00:00
913104451,buy,0.00743627,90801.76,2025-11-29 22:47:54.366894+00:00
913104452,buy,0.00021762,90800.0,2025-11-29 22:47:54.366894+00:00
913104452,buy,0.00021762,90800.0,2025-11-29 22:47:54.366894+00:00
913104450,buy,1.3e-05,90802.7,2025-11-29 22:47:54.366894+00:00
913104451,buy,0.00743627,90801.76,2025-11-29 22:47:54.366894+00:00
913104450,buy,1.3e-05,90802.7,2025-11-29 22:47:54.366894+00:00
913104449,buy,1.3e-05,90806.8,2025-11-29 22:47:54.366894+00:00
913104448,buy,1.3e-05,90810.9,2025-11-29 22:47:54.366894+00:00
913104451,buy,0.00743627,90801.76,2025-11-29 22:47:54.366894+00:00
913104451,buy,0.00743627,90801.76,2025-11-29 22:47:54.366894+00:00
913104450,buy,1.3e-05,90802.7,2025-11-29 22:47:54.366894+00:00
913104449,buy,1.3e-05,90806.8,2025-11-29 22:47:54.366894+00:00
913104448,buy,1.3e-05,90810.9,2025-11-29 22:47:54.366894+00:00
913104448,buy,1.3e-05,90810.9,2025-11-29 22:47:54.366894+00:00
913104449,buy,1.3e-05,90806.8,2025-11-29 22:47:54.366894+00:00
913104452,buy,0.00021762,90800.0,2025-11-29 22:47:54.366894+00:00
913104454,buy,0.00027369,90795.0,2025-11-29 22:47:54.783969+00:00
913104453,buy,1.3e-05,90798.6,2025-11-29 22:47:54.783969+00:00
913104454,buy,0.00027369,90795.0,2025-11-29 22:47:54.783969+00:00
913104453,buy,1.3e-05,90798.6,2025-11-29 22:47:54.783969+00:00
913104454,buy,0.00027369,90795.0,2025-11-29 22:47:54.783969+00:00
913104453,buy,1.3e-05,90798.6,2025-11-29 22:47:54.783969+00:00
913104453,buy,1.3e-05,90798.6,2025-11-29 22:47:54.783969+00:00
913104454,buy,0.00027369,90795.0,2025-11-29 22:47:54.783969+00:00
913104455,sell,0.00026748,90798.61,2025-11-29 22:47:54.784584+00:00
913104455,sell,0.00026748,90798.61,2025-11-29 22:47:54.784584+00:00
913104455,sell,0.00026748,90798.61,2025-11-29 22:47:54.784584+00:00
913104455,sell,0.00026748,90798.61,2025-11-29 22:47:54.784584+00:00
913104456,buy,1.3e-05,90794.5,2025-11-29 22:47:55.085878+00:00
913104457,buy,0.000537,90790.9,2025-11-29 22:47:55.085878+00:00
913104456,buy,1.3e-05,90794.5,2025-11-29 22:47:55.085878+00:00
913104457,buy,0.000537,90790.9,2025-11-29 22:47:55.085878+00:00
913104457,buy,0.000537,90790.9,2025-11-29 22:47:55.085878+00:00
913104456,buy,1.3e-05,90794.5,2025-11-29 22:47:55.085878+00:00
913104457,buy,0.000537,90790.9,2025-11-29 22:47:55.085878+00:00
913104456,buy,1.3e-05,90794.5,2025-11-29 22:47:55.085878+00:00
913104458,buy,0.00055,90790.9,2025-11-29 22:47:55.085989+00:00
913104458,buy,0.00055,90790.9,2025-11-29 22:47:55.085989+00:00
913104458,buy,0.00055,90790.9,2025-11-29 22:47:55.085989+00:00
913104458,buy,0.00055,90790.9,2025-11-29 22:47:55.085989+00:00
913104459,buy,1.3e-05,90790.4,2025-11-29 22:47:55.395691+00:00
913104460,buy,0.0105,90790.4,2025-11-29 22:47:55.395691+00:00
913104459,buy,1.3e-05,90790.4,2025-11-29 22:47:55.395691+00:00
913104460,buy,0.0105,90790.4,2025-11-29 22:47:55.395691+00:00
913104459,buy,1.3e-05,90790.4,2025-11-29 22:47:55.395691+00:00
913104460,buy,0.0105,90790.4,2025-11-29 22:47:55.395691+00:00
913104460,buy,0.0105,90790.4,2025-11-29 22:47:55.395691+00:00
913104459,buy,1.3e-05,90790.4,2025-11-29 22:47:55.395691+00:00
913104461,sell,0.00213975,90786.31,2025-11-29 22:47:55.969111+00:00
913104461,sell,0.00213975,90786.31,2025-11-29 22:47:55.969111+00:00
913104461,sell,0.00213975,90786.31,2025-11-29 22:47:55.969111+00:00
913104461,sell,0.00213975,90786.31,2025-11-29 22:47:55.969111+00:00
913104463,sell,0.00110184,90786.31,2025-11-29 22:47:56.419428+00:00
913104463,sell,0.00110184,90786.31,2025-11-29 22:47:56.419428+00:00
913104462,sell,0.05293463,90786.31,2025-11-29 22:47:56.419428+00:00
913104462,sell,0.05293463,90786.31,2025-11-29 22:47:56.419428+00:00
913104463,sell,0.00110184,90786.31,2025-11-29 22:47:56.419428+00:00
913104462,sell,0.05293463,90786.31,2025-11-29 22:47:56.419428+00:00
913104463,sell,0.00110184,90786.31,2025-11-29 22:47:56.419428+00:00
913104462,sell,0.05293463,90786.31,2025-11-29 22:47:56.419428+00:00
913104464,sell,0.00026748,90786.33,2025-11-29 22:47:56.913276+00:00
913104464,sell,0.00026748,90786.33,2025-11-29 22:47:56.913276+00:00
913104464,sell,0.00026748,90786.33,2025-11-29 22:47:56.913276+00:00
913104464,sell,0.00026748,90786.33,2025-11-29 22:47:56.913276+00:00
913104465,sell,0.00058,90786.33,2025-11-29 22:47:57.238935+00:00
913104465,sell,0.00058,90786.33,2025-11-29 22:47:57.238935+00:00
913104465,sell,0.00058,90786.33,2025-11-29 22:47:57.238935+00:00
913104465,sell,0.00058,90786.33,2025-11-29 22:47:57.238935+00:00
913104466,sell,0.00026105,90786.33,2025-11-29 22:47:57.243416+00:00
913104466,sell,0.00026105,90786.33,2025-11-29 22:47:57.243416+00:00
913104466,sell,0.00026105,90786.33,2025-11-29 22:47:57.243416+00:00
913104466,sell,0.00026105,90786.33,2025-11-29 22:47:57.243416+00:00
913104467,buy,0.005,90786.32,2025-11-29 22:47:57.595961+00:00
913104467,buy,0.005,90786.32,2025-11-29 22:47:57.595961+00:00
913104467,buy,0.005,90786.32,2025-11-29 22:47:57.595961+00:00
913104468,buy,0.00278461,90786.32,2025-11-29 22:47:57.595961+00:00
913104468,buy,0.00278461,90786.32,2025-11-29 22:47:57.595961+00:00
913104467,buy,0.005,90786.32,2025-11-29 22:47:57.595961+00:00
913104468,buy,0.00278461,90786.32,2025-11-29 22:47:57.595961+00:00
913104468,buy,0.00278461,90786.32,2025-11-29 22:47:57.595961+00:00
913104469,sell,0.02226503,90786.33,2025-11-29 22:47:57.628197+00:00
913104469,sell,0.02226503,90786.33,2025-11-29 22:47:57.628197+00:00
913104470,sell,0.05506497,90786.33,2025-11-29 22:47:57.628197+00:00
913104469,sell,0.02226503,90786.33,2025-11-29 22:47:57.628197+00:00
913104469,sell,0.02226503,90786.33,2025-11-29 22:47:57.628197+00:00
913104470,sell,0.05506497,90786.33,2025-11-29 22:47:57.628197+00:00
913104470,sell,0.05506497,90786.33,2025-11-29 22:47:57.628197+00:00
913104470,sell,0.05506497,90786.33,2025-11-29 22:47:57.628197+00:00
913104472,sell,0.0067506,90786.4,2025-11-29 22:47:57.628688+00:00
913104471,sell,9.4e-06,90786.33,2025-11-29 22:47:57.628688+00:00
913104472,sell,0.0067506,90786.4,2025-11-29 22:47:57.628688+00:00
913104471,sell,9.4e-06,90786.33,2025-11-29 22:47:57.628688+00:00
913104472,sell,0.0067506,90786.4,2025-11-29 22:47:57.628688+00:00
913104472,sell,0.0067506,90786.4,2025-11-29 22:47:57.628688+00:00
913104471,sell,9.4e-06,90786.33,2025-11-29 22:47:57.628688+00:00
913104471,sell,9.4e-06,90786.33,2025-11-29 22:47:57.628688+00:00
913104473,sell,1.467e-05,90786.4,2025-11-29 22:47:57.632818+00:00
913104473,sell,1.467e-05,90786.4,2025-11-29 22:47:57.632818+00:00
913104473,sell,1.467e-05,90786.4,2025-11-29 22:47:57.632818+00:00
913104473,sell,1.467e-05,90786.4,2025-11-29 22:47:57.632818+00:00
913104475,sell,0.02015459,90790.41,2025-11-29 22:47:57.657307+00:00
913104474,sell,0.05073541,90790.41,2025-11-29 22:47:57.657307+00:00
913104474,sell,0.05073541,90790.41,2025-11-29 22:47:57.657307+00:00
913104475,sell,0.02015459,90790.41,2025-11-29 22:47:57.657307+00:00
913104474,sell,0.05073541,90790.41,2025-11-29 22:47:57.657307+00:00
913104475,sell,0.02015459,90790.41,2025-11-29 22:47:57.657307+00:00
913104474,sell,0.05073541,90790.41,2025-11-29 22:47:57.657307+00:00
913104475,sell,0.02015459,90790.41,2025-11-29 22:47:57.657307+00:00
913104476,sell,8.82e-06,90790.41,2025-11-29 22:47:57.694448+00:00
913104477,sell,0.05506118,90790.63,2025-11-29 22:47:57.694448+00:00
913104477,sell,0.05506118,90790.63,2025-11-29 22:47:57.694448+00:00
913104477,sell,0.05506118,90790.63,2025-11-29 22:47:57.694448+00:00
913104476,sell,8.82e-06,90790.41,2025-11-29 22:47:57.694448+00:00
913104477,sell,0.05506118,90790.63,2025-11-29 22:47:57.694448+00:00
913104476,sell,8.82e-06,90790.41,2025-11-29 22:47:57.694448+00:00
913104476,sell,8.82e-06,90790.41,2025-11-29 22:47:57.694448+00:00
913104478,sell,1.058e-05,90790.63,2025-11-29 22:47:57.722206+00:00
913104479,sell,0.00112773,90793.59,2025-11-29 22:47:57.722206+00:00
913104478,sell,1.058e-05,90790.63,2025-11-29 22:47:57.722206+00:00
913104479,sell,0.00112773,90793.59,2025-11-29 22:47:57.722206+00:00
913104478,sell,1.058e-05,90790.63,2025-11-29 22:47:57.722206+00:00
913104479,sell,0.00112773,90793.59,2025-11-29 22:47:57.722206+00:00
913104479,sell,0.00112773,90793.59,2025-11-29 22:47:57.722206+00:00
913104478,sell,1.058e-05,90790.63,2025-11-29 22:47:57.722206+00:00
913104480,sell,0.05394223,90793.59,2025-11-29 22:47:57.728506+00:00
913104480,sell,0.05394223,90793.59,2025-11-29 22:47:57.728506+00:00
913104480,sell,0.05394223,90793.59,2025-11-29 22:47:57.728506+00:00
913104480,sell,0.05394223,90793.59,2025-11-29 22:47:57.728506+00:00
913104481,buy,0.00022666,90793.92,2025-11-29 22:47:58.013845+00:00
913104481,buy,0.00022666,90793.92,2025-11-29 22:47:58.013845+00:00
913104481,buy,0.00022666,90793.92,2025-11-29 22:47:58.013845+00:00
913104481,buy,0.00022666,90793.92,2025-11-29 22:47:58.013845+00:00
913104482,sell,0.02537582,90793.93,2025-11-29 22:47:58.033643+00:00
913104482,sell,0.02537582,90793.93,2025-11-29 22:47:58.033643+00:00
913104482,sell,0.02537582,90793.93,2025-11-29 22:47:58.033643+00:00
913104482,sell,0.02537582,90793.93,2025-11-29 22:47:58.033643+00:00
913104483,buy,2.466e-05,90793.92,2025-11-29 22:47:58.608043+00:00
913104483,buy,2.466e-05,90793.92,2025-11-29 22:47:58.608043+00:00
913104483,buy,2.466e-05,90793.92,2025-11-29 22:47:58.608043+00:00
913104483,buy,2.466e-05,90793.92,2025-11-29 22:47:58.608043+00:00
913104484,sell,0.00032702,90793.93,2025-11-29 22:47:59.093035+00:00
913104484,sell,0.00032702,90793.93,2025-11-29 22:47:59.093035+00:00
913104484,sell,0.00032702,90793.93,2025-11-29 22:47:59.093035+00:00
913104484,sell,0.00032702,90793.93,2025-11-29 22:47:59.093035+00:00
913104485,sell,0.00012846,90793.93,2025-11-29 22:47:59.815360+00:00
913104485,sell,0.00012846,90793.93,2025-11-29 22:47:59.815360+00:00
913104485,sell,0.00012846,90793.93,2025-11-29 22:47:59.815360+00:00
913104485,sell,0.00012846,90793.93,2025-11-29 22:47:59.815360+00:00
913104486,sell,0.05461428,90793.93,2025-11-29 22:48:00.229938+00:00
913104486,sell,0.05461428,90793.93,2025-11-29 22:48:00.229938+00:00
913104487,sell,0.22026572,90793.93,2025-11-29 22:48:00.229938+00:00
913104487,sell,0.22026572,90793.93,2025-11-29 22:48:00.229938+00:00
913104487,sell,0.22026572,90793.93,2025-11-29 22:48:00.229938+00:00
913104486,sell,0.05461428,90793.93,2025-11-29 22:48:00.229938+00:00
913104487,sell,0.22026572,90793.93,2025-11-29 22:48:00.229938+00:00
913104486,sell,0.05461428,90793.93,2025-11-29 22:48:00.229938+00:00
913104488,sell,1.333e-05,90793.93,2025-11-29 22:48:00.236759+00:00
913104489,sell,0.02335667,90793.95,2025-11-29 22:48:00.236759+00:00
913104489,sell,0.02335667,90793.95,2025-11-29 22:48:00.236759+00:00
913104488,sell,1.333e-05,90793.93,2025-11-29 22:48:00.236759+00:00
913104489,sell,0.02335667,90793.95,2025-11-29 22:48:00.236759+00:00
913104489,sell,0.02335667,90793.95,2025-11-29 22:48:00.236759+00:00
913104488,sell,1.333e-05,90793.93,2025-11-29 22:48:00.236759+00:00
913104488,sell,1.333e-05,90793.93,2025-11-29 22:48:00.236759+00:00
913104490,sell,1.493e-05,90793.95,2025-11-29 22:48:00.236802+00:00
913104490,sell,1.493e-05,90793.95,2025-11-29 22:48:00.236802+00:00
913104491,sell,0.00133507,90794.02,2025-11-29 22:48:00.236802+00:00
913104490,sell,1.493e-05,90793.95,2025-11-29 22:48:00.236802+00:00
913104491,sell,0.00133507,90794.02,2025-11-29 22:48:00.236802+00:00
913104491,sell,0.00133507,90794.02,2025-11-29 22:48:00.236802+00:00
913104490,sell,1.493e-05,90793.95,2025-11-29 22:48:00.236802+00:00
913104491,sell,0.00133507,90794.02,2025-11-29 22:48:00.236802+00:00
913104492,sell,1.799e-05,90794.02,2025-11-29 22:48:00.238453+00:00
913104493,sell,0.00108201,90794.55,2025-11-29 22:48:00.238453+00:00
913104493,sell,0.00108201,90794.55,2025-11-29 22:48:00.238453+00:00
913104492,sell,1.799e-05,90794.02,2025-11-29 22:48:00.238453+00:00
913104492,sell,1.799e-05,90794.02,2025-11-29 22:48:00.238453+00:00
913104493,sell,0.00108201,90794.55,2025-11-29 22:48:00.238453+00:00
913104492,sell,1.799e-05,90794.02,2025-11-29 22:48:00.238453+00:00
913104493,sell,0.00108201,90794.55,2025-11-29 22:48:00.238453+00:00
913104494,sell,1.961e-05,90794.55,2025-11-29 22:48:00.241871+00:00
913104494,sell,1.961e-05,90794.55,2025-11-29 22:48:00.241871+00:00
913104494,sell,1.961e-05,90794.55,2025-11-29 22:48:00.241871+00:00
913104494,sell,1.961e-05,90794.55,2025-11-29 22:48:00.241871+00:00
913104495,sell,0.00135,90794.54,2025-11-29 22:48:00.254092+00:00
913104495,sell,0.00135,90794.54,2025-11-29 22:48:00.254092+00:00
913104495,sell,0.00135,90794.54,2025-11-29 22:48:00.254092+00:00
913104495,sell,0.00135,90794.54,2025-11-29 22:48:00.254092+00:00
913104496,sell,3.06e-06,90794.54,2025-11-29 22:48:00.259708+00:00
913104497,sell,0.00109694,90794.84,2025-11-29 22:48:00.259708+00:00
913104497,sell,0.00109694,90794.84,2025-11-29 22:48:00.259708+00:00
913104496,sell,3.06e-06,90794.54,2025-11-29 22:48:00.259708+00:00
913104496,sell,3.06e-06,90794.54,2025-11-29 22:48:00.259708+00:00
913104497,sell,0.00109694,90794.84,2025-11-29 22:48:00.259708+00:00
913104496,sell,3.06e-06,90794.54,2025-11-29 22:48:00.259708+00:00
913104497,sell,0.00109694,90794.84,2025-11-29 22:48:00.259708+00:00
913104498,sell,4.65e-06,90794.84,2025-11-29 22:48:00.266476+00:00
913104499,sell,0.00054038,90796.28,2025-11-29 22:48:00.266476+00:00
913104499,sell,0.00054038,90796.28,2025-11-29 22:48:00.266476+00:00
913104498,sell,4.65e-06,90794.84,2025-11-29 22:48:00.266476+00:00
913104499,sell,0.00054038,90796.28,2025-11-29 22:48:00.266476+00:00
913104498,sell,4.65e-06,90794.84,2025-11-29 22:48:00.266476+00:00
913104498,sell,4.65e-06,90794.84,2025-11-29 22:48:00.266476+00:00
913104499,sell,0.00054038,90796.28,2025-11-29 22:48:00.266476+00:00
913104501,sell,0.01889841,90796.2,2025-11-29 22:48:00.274391+00:00
913104500,sell,0.00110159,90794.93,2025-11-29 22:48:00.274391+00:00
913104501,sell,0.01889841,90796.2,2025-11-29 22:48:00.274391+00:00
913104501,sell,0.01889841,90796.2,2025-11-29 22:48:00.274391+00:00
913104500,sell,0.00110159,90794.93,2025-11-29 22:48:00.274391+00:00
913104500,sell,0.00110159,90794.93,2025-11-29 22:48:00.274391+00:00
913104500,sell,0.00110159,90794.93,2025-11-29 22:48:00.274391+00:00
913104501,sell,0.01889841,90796.2,2025-11-29 22:48:00.274391+00:00
913104502,sell,0.003,90796.2,2025-11-29 22:48:00.274571+00:00
913104502,sell,0.003,90796.2,2025-11-29 22:48:00.274571+00:00
913104502,sell,0.003,90796.2,2025-11-29 22:48:00.274571+00:00
913104502,sell,0.003,90796.2,2025-11-29 22:48:00.274571+00:00
913104504,sell,0.003,90796.27,2025-11-29 22:48:00.274833+00:00
913104503,sell,0.00147261,90796.2,2025-11-29 22:48:00.274833+00:00
913104504,sell,0.003,90796.27,2025-11-29 22:48:00.274833+00:00
913104505,sell,0.03004739,90796.28,2025-11-29 22:48:00.274833+00:00
