time,side,price,size,inventory_after
62.086524,buy,90823.47,0.00108993,0.039724189999999715
62.086524,buy,90823.46,0.00108993,0.04081411999999972
62.086524,buy,90823.45,0.00108993,0.04190404999999972
62.196895,buy,90823.25,5.177e-05,0.04195581999999972
62.196895,buy,90823.25,5.177e-05,0.04200758999999972
62.196895,buy,90823.25,5.177e-05,0.04205935999999972
62.196895,buy,90823.25,5.177e-05,0.04211112999999972
62.215148,buy,90824.19,0.00022,0.04233112999999972
62.215148,buy,90824.19,0.00022,0.042551129999999715
62.215148,buy,90824.19,0.00022,0.04277112999999971
62.372344,sell,90838.98,0.00050809,0.04226303999999971
62.372344,sell,90838.99,0.00050809,0.04175494999999971
62.372344,sell,90838.99,0.00050809,0.041246859999999705
62.372344,sell,90839.0,1.444e-05,0.04123241999999971
62.372344,sell,90839.0,1.444e-05,0.04121797999999971
62.372344,sell,90839.0,1.444e-05,0.04120353999999971
62.459128,buy,90824.16,0.00021799,0.041421529999999714
62.459128,buy,90824.16,0.00021799,0.041639519999999715
62.459128,buy,90824.16,0.00021799,0.041857509999999716
62.544946,buy,90824.04000000001,0.00032098,0.042178489999999715
62.544946,buy,90824.04000000001,0.00032098,0.04249946999999971
62.544946,buy,90824.04000000001,0.00032098,0.04282044999999971
62.544946,buy,90824.03,0.00032098,0.04314142999999971
62.952787,buy,90821.84,8.17e-06,0.04314959999999971
62.952787,buy,90821.83,8.17e-06,0.043157769999999714
62.952787,buy,90821.83,8.17e-06,0.043165939999999715
63.251891,buy,90821.18000000001,3.308e-05,0.04319901999999971
63.251891,buy,90821.18000000001,3.308e-05,0.04323209999999971
63.251891,buy,90821.18000000001,3.308e-05,0.04326517999999971
63.425069,buy,90821.45,0.00133734,0.04460251999999971
63.425069,buy,90821.44,0.00133734,0.04593985999999971
63.425069,buy,90821.43000000001,0.00133734,0.04727719999999971
63.425069,buy,90821.42,0.00133734,0.048614539999999706
63.501583,buy,90822.51,0.00053494,0.049149479999999704
63.501583,buy,90822.5,0.00053494,0.0496844199999997
63.501583,buy,90822.5,0.00053494,0.0502193599999997
63.501583,buy,90822.49,0.00053494,0.0507542999999997
63.50981,buy,90823.76,0.00053254,0.051286839999999695
63.50981,buy,90823.76,0.00053254,0.05181937999999969
63.50981,buy,90823.75,0.00053254,0.05235191999999969
63.542374,buy,90824.16,5.177e-05,0.05240368999999969
63.542374,buy,90824.16,5.177e-05,0.05245545999999969
63.542374,buy,90824.15000000001,5.177e-05,0.05250722999999969
63.614575,buy,90824.1,0.00053494,0.05304216999999969
63.614575,buy,90824.1,0.00053494,0.053577109999999685
63.614575,buy,90824.09,0.00053494,0.05411204999999968
63.689827,buy,90824.04000000001,0.00054496,0.05465700999999968
63.689827,buy,90824.03,0.00054496,0.05520196999999968
63.689827,buy,90824.03,0.00054496,0.055746929999999674
63.689827,buy,90824.02,0.00054496,0.05629188999999967
63.771247,buy,90824.12,0.00053494,0.05682682999999967
63.771247,buy,90824.11,0.00053494,0.057361769999999666
63.771247,buy,90824.11,0.00053494,0.057896709999999664
63.771247,buy,90824.1,0.00053494,0.05843164999999966
64.315891,buy,90821.09,0.00026747,0.05869911999999966
64.315891,buy,90821.09,0.00026747,0.05896658999999966
64.315891,buy,90821.09,0.00026747,0.05923405999999966
64.315891,buy,90821.08,0.00026747,0.05950152999999966
64.508447,buy,90821.53,1.09e-05,0.05951242999999966
64.508447,buy,90821.53,1.09e-05,0.05952332999999966
64.508447,buy,90821.53,1.09e-05,0.05953422999999966
65.07411,buy,90819.91,0.01089929,0.07043351999999967
65.07411,buy,90819.81,0.01089929,0.08133280999999967
