time,side,price,size,inventory_after
0.0,buy,90796.78,1.3e-05,1.3e-05
0.0,buy,90797.53,0.00025964,0.00027264
0.166527,buy,90800.88,1.3e-05,0.00028564
0.166527,buy,90800.88,1.3e-05,0.00029864
0.166527,buy,90801.87,0.00052224,0.00082088
0.166527,buy,90801.87,0.00052224,0.00134312
0.166527,buy,90800.88,1.3e-05,0.00135612
0.166527,buy,90801.87,0.00052224,0.00187836
0.166527,buy,90800.88,1.3e-05,0.00189136
0.166527,buy,90801.87,0.00052224,0.0024136
0.16921,buy,90801.87,0.00016053,0.00257413
0.16921,buy,90801.87,0.00016053,0.00273466
0.16921,buy,90801.87,0.00016053,0.0028951899999999997
0.16921,buy,90801.87,0.00016053,0.0030557199999999996
0.485847,buy,90809.08,1.3e-05,0.0030687199999999996
0.485847,buy,90804.98,1.3e-05,0.0030817199999999996
0.485847,buy,90809.08,1.3e-05,0.0030947199999999996
0.485847,buy,90810.75,0.00106455,0.00415927
0.485847,buy,90804.98,1.3e-05,0.00417227
0.485847,buy,90810.75,0.00106455,0.00523682
0.485847,buy,90809.08,1.3e-05,0.00524982
0.485847,buy,90810.75,0.00106455,0.00631437
0.485847,buy,90810.75,0.00106455,0.00737892
0.485847,buy,90809.08,1.3e-05,0.00739192
0.485847,buy,90804.98,1.3e-05,0.00740492
0.807969,buy,90811.92,0.00033665,0.00774157
0.807969,buy,90817.28,1.3e-05,0.00775457
0.807969,buy,90817.28,1.3e-05,0.00776757
0.807969,buy,90813.18000000001,1.3e-05,0.00778057
0.807969,buy,90811.92,0.00033665,0.00811722
0.807969,buy,90822.07,0.00069483,0.00881205
0.807969,buy,90811.92,0.00033665,0.009148700000000001
0.807969,buy,90813.18000000001,1.3e-05,0.009161700000000002
0.807969,buy,90821.38,1.3e-05,0.009174700000000003
0.807969,buy,90813.18000000001,1.3e-05,0.009187700000000004
0.807969,buy,90822.07,0.00069483,0.009882530000000004
0.807969,buy,90822.07,0.00069483,0.010577360000000004
0.807969,buy,90822.07,0.00069483,0.011272190000000005
0.807969,buy,90821.38,1.3e-05,0.011285190000000006
0.807969,buy,90817.28,1.3e-05,0.011298190000000007
0.807969,buy,90817.28,1.3e-05,0.011311190000000007
0.807969,buy,90811.92,0.00033665,0.011647840000000008
0.807969,buy,90821.38,1.3e-05,0.011660840000000009
0.807969,buy,90813.18000000001,1.3e-05,0.01167384000000001
0.807969,buy,90821.38,1.3e-05,0.01168684000000001
1.024389,buy,90822.6,0.00064852,0.01233536000000001
1.024389,buy,90822.6,0.00064852,0.01298388000000001
1.024389,buy,90822.6,0.00064852,0.01363240000000001
1.024389,buy,90822.6,0.00064852,0.01428092000000001
1.971451,buy,90835.38,0.00372068,0.01800160000000001
1.971451,buy,90829.58,1.3e-05,0.01801460000000001
1.971451,buy,90829.58,1.3e-05,0.018027600000000008
1.971451,buy,90835.38,0.00372068,0.02174828000000001
1.971451,buy,90829.58,1.3e-05,0.021761280000000008
1.971451,buy,90825.48,1.3e-05,0.021774280000000007
1.971451,buy,90835.38,0.00372068,0.025494960000000007
1.971451,buy,90829.58,1.3e-05,0.025507960000000007
1.971451,buy,90835.38,0.00372068,0.029228640000000007
1.971451,buy,90825.48,1.3e-05,0.029241640000000006
1.971451,buy,90825.48,1.3e-05,0.029254640000000005
1.971451,buy,90825.48,1.3e-05,0.029267640000000004
2.30983,buy,90837.29000000001,0.00027264,0.029540280000000006
2.30983,buy,90837.29000000001,0.00027264,0.029812920000000007
2.30983,buy,90837.29000000001,0.00027264,0.030085560000000008
2.30983,buy,90837.29000000001,0.00027264,0.03035820000000001
2.372005,buy,90837.29000000001,0.00010633,0.03046453000000001
2.372005,buy,90837.29000000001,0.00010633,0.030570860000000012
2.372005,buy,90837.29000000001,0.00010633,0.030677190000000014
2.372005,buy,90837.29000000001,0.00010633,0.030783520000000016
2.55912,buy,90837.25,0.00088814,0.03167166000000002
2.55912,buy,90837.25,0.00088814,0.03255980000000002
2.55912,buy,90837.25,0.00088814,0.03344794000000002
2.55912,buy,90837.25,0.00088814,0.034336080000000026
2.647202,sell,90840.82,0.00022666,0.03410942000000003
2.647202,sell,90840.82,0.00022666,0.03388276000000003
2.647202,sell,90840.82,0.00022666,0.033656100000000036
2.647202,sell,90840.82,0.00022666,0.03342944000000004
3.048022,buy,90837.19,0.00163582,0.03506526000000004
3.048022,buy,90837.19,0.00163582,0.036701080000000046
3.048022,buy,90837.19,0.00163582,0.03833690000000005
3.048022,buy,90837.19,0.00163582,0.03997272000000005
3.336643,buy,90837.19,0.00545273,0.045425450000000055
3.336643,buy,90837.19,0.00545273,0.05087818000000006
3.336643,buy,90837.19,0.00545273,0.05633091000000006
3.336643,buy,90837.19,0.00545273,0.06178364000000006
3.35156,buy,90837.19,0.00053524,0.06231888000000006
3.35156,buy,90837.19,0.00053524,0.06285412000000007
3.35156,buy,90837.19,0.00053524,0.06338936000000008
3.35156,buy,90837.19,0.00053524,0.06392460000000008
3.781023,buy,90837.19,0.00054527,0.06446987000000008
3.781023,buy,90837.19,0.00054527,0.06501514000000008
3.781023,buy,90837.19,0.00054527,0.06556041000000008
3.781023,buy,90837.19,0.00054527,0.06610568000000008
4.191635,buy,90837.19,0.00040743,0.06651311000000008
4.191635,buy,90837.19,0.00040743,0.06692054000000008
4.191635,buy,90837.19,0.00040743,0.06732797000000008
4.345697,buy,90837.19,0.00054527,0.06787324000000008
4.345697,buy,90837.19,0.00054527,0.06841851000000009
4.345697,buy,90837.19,0.00054527,0.06896378000000009
